source,native_id,id,requirement_title,requirement_description,naics,estimated_value,est_value_unit,solicitation_date,award_date,office,place_city,place_state,place_country,contract_type,set_aside,loaded_at,extra
HHS,,074eefbcfbcb5323557339af2fca5653,Medical Gas refills and cylinder rental services for SFIHC,Medical Gas refills and cylinder rental services for SFIHC,238210 : Electrical Contractors and Other Wiring Installation Contractors,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,7619b8857e5541d7c339534568cfa257,MSDS Online Library,MSDS Online Library,"518210 : Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Bernardh', 'program_office_poc_last_name': 'Ghachu', 'program_office_poc_email': 'bernar.ghachu@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,b35b6dba3537dd744b9c8fc6d140454d,MEDICAL SUPPLIES - (orthopedic supplies),MEDICAL SUPPLIES - (orthopedic supplies),621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,db21cca186cc4e1081ad143e07876a8e,DOCUMENT DESTRUCTION SERVICES,DOCUMENT DESTRUCTION SERVICES,238210 : Electrical Contractors and Other Wiring Installation Contractors,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,c4fc21f2a58abe295f31fe480b75b075,SUPPLY TECHNICIANS (2) CONTRACTORS,SUPPLY TECHNICIANS (2) CONTRACTORS,621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,c64b75165d0475a156cfb4bb61c05eed,Trophon High Level Disinfectant Machine (Women's Health),Trophon High Level Disinfectant Machine (Women's Health),339116 : Dental Laboratories,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,074eefbcfbcb5323557339af2fca5653,Medical Gas refills and cylinder rental services for SFIHC,Medical Gas refills and cylinder rental services for SFIHC,238210 : Electrical Contractors and Other Wiring Installation Contractors,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,908e895dd4fd94d16e29642f5df37f2d,"MAIL LEASE-SFIH, SCHC, SFHC EQUIPMENT","MAIL LEASE-SFIH, SCHC, SFHC EQUIPMENT",339116 : Dental Laboratories,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,f251f12dd899deb9e3216eb6edb501f6,"POSTAGE - SFIH, SCHC, SFHC","POSTAGE - SFIH, SCHC, SFHC",541219 : Other Accounting Services,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,79f778aa3b605e6dbc806bc54f38e1bb,AUTOMATED INVENTORY MANAGEMENT SYSTEM,AUTOMATED INVENTORY MANAGEMENT SYSTEM,334118 : Computer Terminal and Other Computer Peripheral Equipment Manufacturing,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,00141b02c3c5dde3c8851d2be3d493d5,JANITOR/CUSTODIAN (7) CONTRACTORS,JANITOR/CUSTODIAN (7) CONTRACTORS,238210 : Electrical Contractors and Other Wiring Installation Contractors,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,8f85b514fe6bb68d700dfd158fc46c5a,MEDICAL SUPPLIES - (Diabetes supplies),MEDICAL SUPPLIES - (Diabetes supplies),621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,23d036fab27cc7927a7a61b095ac8094,Coding services,Coding services,621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Berlinda', 'program_office_poc_last_name': 'Wyaco', 'program_office_poc_email': 'berlinda.wyaco@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,52f04a6f491f42dc192cfdf25d04a06c,Housekeeping Cart,Housekeeping Cart,332510 : Hardware Manufacturing,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Michelle', 'program_office_poc_last_name': 'Sanchez', 'program_office_poc_email': 'Michelle.sanchez@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,9fe719f1cff69ac58f7e7fc7b23238a4,PROGRAM ASSISTANTS (2) CONTRACTORS,PROGRAM ASSISTANTS (2) CONTRACTORS,621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,dfb4d0b79942c6fa9d4eaada9f62773f,Omnicare Mammography Patient Manager Software (Radiology Department),Omnicare Mammography Patient Manager Software (Radiology Department),334118 : Computer Terminal and Other Computer Peripheral Equipment Manufacturing,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,8b960297ab6115ddc71b5612c0e0467f,LAUNDRY SERVICES,LAUNDRY SERVICES,541219 : Other Accounting Services,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,cf63e063d95ec83188e79bb3461b2fc2,"MEDICAL SUPPLIES - (For Women's Clinic-dIsposable LED specula, etc )","MEDICAL SUPPLIES - (For Women's Clinic-dIsposable LED specula, etc )",621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,cd8c04e4626603c3187657db8ad9b6f9,"POC Testing Supplies (Flu, Strep, and RSV Kits)","POC Testing Supplies (Flu, Strep, and RSV Kits)",339116 : Dental Laboratories,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,8f85b514fe6bb68d700dfd158fc46c5a,MEDICAL SUPPLIES - (Diabetes supplies),MEDICAL SUPPLIES - (Diabetes supplies),621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,8f85b514fe6bb68d700dfd158fc46c5a,MEDICAL SUPPLIES - (Diabetes supplies),MEDICAL SUPPLIES - (Diabetes supplies),621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,0fa9981be154c9da52b2c62534be087c,24/7 Nurse Advice Line,24/7 Nurse Advice Line,621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,cf63e063d95ec83188e79bb3461b2fc2,"MEDICAL SUPPLIES - (For Women's Clinic-dIsposable LED specula, etc )","MEDICAL SUPPLIES - (For Women's Clinic-dIsposable LED specula, etc )",621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,b8f2b81359a1a48a33f7808bf971d8c9,"PEST CONTROL SERVICES - SFIH, CHC, SFHC, SCHC","PEST CONTROL SERVICES - SFIH, CHC, SFHC, SCHC",541219 : Other Accounting Services,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,004cdc78cdfc7bbbe8c380fb14739df2,SECURITY GUARDS (2) CONTRACTORS,SECURITY GUARDS (2) CONTRACTORS,541219 : Other Accounting Services,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,db21cca186cc4e1081ad143e07876a8e,DOCUMENT DESTRUCTION SERVICES,DOCUMENT DESTRUCTION SERVICES,238210 : Electrical Contractors and Other Wiring Installation Contractors,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,07c70273ae74c604923ce5cfb092a713,9 Registered Nurses for OPD coverage - direct patient care,9 Registered Nurses for OPD coverage - direct patient care,621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,0c257d3f60c2cd5cbee1f47311b2b69a,MEDICAL & SURGICAL SUPPLIES,MEDICAL & SURGICAL SUPPLIES,339116 : Dental Laboratories,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,0f9cf0fc23c6ccddf86dd0f631950915,MEDICAL SUPPLIES - (A1C Regent Kits/control testing supplies),MEDICAL SUPPLIES - (A1C Regent Kits/control testing supplies),621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,d6091b8d9e5c040adb1999fc11226a31,MEDICAL SUPPLIES - (various medical supplies),MEDICAL SUPPLIES - (various medical supplies),621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,fbe742a913f6698b924a7c9fbf8394fd,3 Medical Assistants to perform direct patient care,3 Medical Assistants to perform direct patient care,621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,b8f2b81359a1a48a33f7808bf971d8c9,"PEST CONTROL SERVICES - SFIH, CHC, SFHC, SCHC","PEST CONTROL SERVICES - SFIH, CHC, SFHC, SCHC",541219 : Other Accounting Services,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,0f9cf0fc23c6ccddf86dd0f631950915,MEDICAL SUPPLIES - (A1C Regent Kits/control testing supplies),MEDICAL SUPPLIES - (A1C Regent Kits/control testing supplies),621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,c4fc21f2a58abe295f31fe480b75b075,SUPPLY TECHNICIANS (2) CONTRACTORS,SUPPLY TECHNICIANS (2) CONTRACTORS,621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,004cdc78cdfc7bbbe8c380fb14739df2,SECURITY GUARDS (2) CONTRACTORS,SECURITY GUARDS (2) CONTRACTORS,541219 : Other Accounting Services,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,8646504751bce5d304b31a26b3bb990d,"WASTE REMOVAL SERVICES - SFHC, CHC","WASTE REMOVAL SERVICES - SFHC, CHC",541219 : Other Accounting Services,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,101899fa559f947a2a6b09bde9b6112b,"JANITORIAL SUPPLIES -SFIH, CHC, SCHC","JANITORIAL SUPPLIES -SFIH, CHC, SCHC",339116 : Dental Laboratories,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,0c257d3f60c2cd5cbee1f47311b2b69a,MEDICAL & SURGICAL SUPPLIES,MEDICAL & SURGICAL SUPPLIES,339116 : Dental Laboratories,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
HHS,,c8f5083a6c9df6fcd37c93ecc783a9e6,MEDICAL SUPPLIES - (various),MEDICAL SUPPLIES - (various),621399 : Offices of All Other Miscellaneous Health Practitioners,,TBD,,2024-01-01,IHS,,,USA,Small Business Set-Aside,,,"{'program_office_poc_first_name': 'Eric', 'program_office_poc_last_name': 'Wright', 'program_office_poc_email': 'eric.wright@ihs.gov', 'program_poc_office': '75H707', 'contracting_office': '75H707', 'co_first_name': 'nan', 'co_last_name': 'nan', 'co_email': 'nan', 'incumbent_contractor': 'nan'}"
