source,native_id,id,requirement_title,requirement_description,naics,estimated_value,est_value_unit,solicitation_date,award_date,office,place_city,place_state,place_country,contract_type,set_aside,loaded_at,extra
DOJ,FY25-DEA-1524-61,039c897b6cdee9cd1b1fdb044ffe4154,Adaptive Digital Systems - AFT25-ST-004832,​equipment to be ordered to fullfil field request for audio video surveillance - Subject to Executive Orders and Budget Constraints,334310--Audio and Video Equipment Manufacturing,500001.0,$500001  -  $550000,,,DEA-1524,,,United States,[TBD],[TBD],,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15DDST--OFFICE OF INVESTIGATIVE TECHNOLOGY', 'doj_small_business_poc__name': 'DEA Small Business Program', 'doj_small_business_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'doj_requirement_poc__name': 'DEA Small Business Program', 'doj_requirement_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'category': '[TBD]', 'subcategory': '[TBD]', 'award_type': '[TBD]', 'product_service_code': '5810---COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS', 'competition_approach': '[TBD]', 'contracting_solution': '[TBD]', 'contract_availability': '[TBD]', 'length_of_contract': '[TBD]', 'request_for_information_planned': 'TBD', 'acquisition_history': 'New Award', 'incumbent_contractor': 'nan', 'incumbent_contractor_piid': 'nan', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-DEA-1524-62,cac2a73e92c09db3f080fda99e6c6759,Adaptive digital Systems - AFT25-ST-004833,​equipment to be ordered to fullfil field request for audio video surveillance - Subject to Executive Orders and Budget Constraints,334310--Audio and Video Equipment Manufacturing,500001.0,$500001  -  $550000,,,DEA-1524,,,United States,[TBD],[TBD],,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15DDST--OFFICE OF INVESTIGATIVE TECHNOLOGY', 'doj_small_business_poc__name': 'DEA Small Business Program', 'doj_small_business_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'doj_requirement_poc__name': 'DEA Small Business Program', 'doj_requirement_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'category': '[TBD]', 'subcategory': '[TBD]', 'award_type': '[TBD]', 'product_service_code': '5810---COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS', 'competition_approach': '[TBD]', 'contracting_solution': '[TBD]', 'contract_availability': '[TBD]', 'length_of_contract': '[TBD]', 'request_for_information_planned': 'TBD', 'acquisition_history': 'New Award', 'incumbent_contractor': 'nan', 'incumbent_contractor_piid': 'nan', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-DEA-1524-81,9370bc962c34b3d72dd0186cf68c1843,GRACO Project,​Expansion of the current DEA Judicial Wire Intercept Program (JWIP) in Colombia. New national collection system for the Colombia National Police (CNP) Directorate of Criminal Investigations and Interpol (DIJIN).,334290--Other Communications Equipment Manufacturing,10000001.0,$10000001  -  $15000000,,,DEA-1524,,,United States,[TBD],[TBD],,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15DDST--OFFICE OF INVESTIGATIVE TECHNOLOGY', 'doj_small_business_poc__name': 'DEA Small Business Program', 'doj_small_business_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'doj_requirement_poc__name': 'DEA Small Business Program', 'doj_requirement_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'category': 'Information Technology', 'subcategory': 'Other', 'award_type': '[TBD]', 'product_service_code': '7A21---IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE)', 'competition_approach': '[TBD]', 'contracting_solution': '[TBD]', 'contract_availability': '[TBD]', 'length_of_contract': '[TBD]', 'request_for_information_planned': 'TBD', 'acquisition_history': 'New Award', 'incumbent_contractor': 'nan', 'incumbent_contractor_piid': 'nan', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-DEA-1524-32,d09b6dad158d6737ce81a1730e6cbe6b,NTT Data / Recompete,​The contract recompete award will support the Office of Investigative Technology (ST) missions and operations.,541611--Administrative Management and General Management Consulting Services,700001.0,$700001  -  $750000,,,DEA-1524,Lorton,VA,United States,[TBD],[TBD],,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15DDHQ--HEADQUATERS', 'doj_small_business_poc__name': 'nan', 'doj_small_business_poc__email_address': 'nan', 'doj_requirement_poc__name': 'nan', 'doj_requirement_poc__email_address': 'nan', 'category': '[TBD]', 'subcategory': '[TBD]', 'award_type': '[TBD]', 'product_service_code': 'R408---SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT', 'competition_approach': '[TBD]', 'contracting_solution': '[TBD]', 'contract_availability': '[TBD]', 'length_of_contract': 'Base Period Only', 'request_for_information_planned': 'TBD', 'acquisition_history': 'Re-compete Award', 'incumbent_contractor': 'NTT DATA FEDERAL SERVICES INC', 'incumbent_contractor_piid': '15DDHQ24F00000462', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-DEA-1524-80,722b2b119383d00b4485767076533ec6,Managed Attribution System,"​The Cyber Support Section (ODV) has a requirement to streamline DEA’s Internet-based investigative resources with the continuance of an integrated managed attribution and evidence collection system. and #160; Deployment of these capabilities, across the entire DEA, will/has equipped agents and analysts with standardized technical tools necessary to safely and effectively conduct online research and collect and preserve evidence.","541990--All Other Professional, Scientific, and Technical Services",10000001.0,$10000001  -  $15000000,,,DEA-1524,Springfield,VA,United States,[TBD],[TBD],,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15DDHQ--HEADQUATERS', 'doj_small_business_poc__name': 'DEA Small Business Program', 'doj_small_business_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'doj_requirement_poc__name': 'DEA Small Business Program', 'doj_requirement_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'category': 'Information Technology', 'subcategory': 'Other', 'award_type': '[TBD]', 'product_service_code': 'DB10---IT AND TELECOM - COMPUTE AS A SERVICE: MAINFRAME/SERVERS', 'competition_approach': '[TBD]', 'contracting_solution': '[TBD]', 'contract_availability': '[TBD]', 'length_of_contract': '[TBD]', 'request_for_information_planned': 'TBD', 'acquisition_history': 'Re-compete Award', 'incumbent_contractor': 'NTREPID', 'incumbent_contractor_piid': '15DDHQ24P00000767', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-DEA-1524-2,3a1e1dafb72cce937540dba98b94e62f,DEA-Wide Strategic Planning and Communication BPA,"​The Financial Management Division (FC) will continue to have a need for contractor support that will provide DEA overall with specialized experience and guidance in support of ongoing workplace reorganization and communication initiatives. Support for these initiatives includes but may not be limited; Implementation of change management plans;Program analysis;Data gathering and analysis; Training;Workforce management;Advisory, strategic planning and coaching support at the SES level; Support of organizational processes (process mapping, reorg support); Business process redesign;Leadership capacity building;Strategic communication support.",541618--Other Management Consulting Services,10000001.0,$10000001  -  $15000000,,,DEA-1524,Arlington,VA,United States,[TBD],[TBD],,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15DDHQ--HEADQUATERS', 'doj_small_business_poc__name': 'nan', 'doj_small_business_poc__email_address': 'nan', 'doj_requirement_poc__name': 'nan', 'doj_requirement_poc__email_address': 'nan', 'category': '[TBD]', 'subcategory': '[TBD]', 'award_type': 'Blanket Purchase Agreement', 'product_service_code': 'R408---SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT', 'competition_approach': '[TBD]', 'contracting_solution': '[TBD]', 'contract_availability': '[TBD]', 'length_of_contract': 'Base +4 Option Periods', 'request_for_information_planned': 'TBD', 'acquisition_history': 'Re-compete Award', 'incumbent_contractor': 'The Clearing Inc', 'incumbent_contractor_piid': '15DDHQ20A00000013', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-BOP-1540-194,c36a903870ff9c81f2c57d1c6d7ac3ca,Dental Assistant,(1) Dental Assistant Base + 4 Option Years,621210--Offices of Dentists,225001.0,$225001  -  $250013,,,BOP-1540,Forrest City,AR,United States,Firm-Fixed-Price,Full and Open/Unrestricted,,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15B411--FCI PEKIN', 'doj_small_business_poc__name': 'Dean, Sarah', 'doj_small_business_poc__email_address': 'BOP-ADM-SmallBusinessProgram-S@bop.gov', 'doj_requirement_poc__name': 'Gary Kurtz', 'doj_requirement_poc__email_address': 'Gkurtz@bop.gov', 'category': 'Medical', 'subcategory': 'Healthcare Services', 'award_type': 'Blanket Purchase Agreement', 'product_service_code': 'Q503---MEDICAL- DENTISTRY', 'competition_approach': 'Full_and_Open', 'contracting_solution': 'Open Market Solutions', 'contract_availability': 'Other', 'length_of_contract': 'Base Period Only', 'request_for_information_planned': 'No', 'acquisition_history': 'Re-compete Award', 'incumbent_contractor': 'Global Empire LLC', 'incumbent_contractor_piid': '15B41120A00000003', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-BOP-1540-194,c36a903870ff9c81f2c57d1c6d7ac3ca,Dental Assistant,(1) Dental Assistant Base + 4 Option Years,621210--Offices of Dentists,225001.0,$225001  -  $250013,,,BOP-1540,Pekin,IL,United States,Firm-Fixed-Price,Full and Open/Unrestricted,,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15B411--FCI PEKIN', 'doj_small_business_poc__name': 'Dean, Sarah', 'doj_small_business_poc__email_address': 'BOP-ADM-SmallBusinessProgram-S@bop.gov', 'doj_requirement_poc__name': 'Gary Kurtz', 'doj_requirement_poc__email_address': 'Gkurtz@bop.gov', 'category': 'Medical', 'subcategory': 'Healthcare Services', 'award_type': 'Blanket Purchase Agreement', 'product_service_code': 'Q503---MEDICAL- DENTISTRY', 'competition_approach': 'Full_and_Open', 'contracting_solution': 'Open Market Solutions', 'contract_availability': 'Other', 'length_of_contract': 'Base Period Only', 'request_for_information_planned': 'No', 'acquisition_history': 'Re-compete Award', 'incumbent_contractor': 'Global Empire LLC', 'incumbent_contractor_piid': '15B41120A00000003', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-BOP-1540-195,03bf11cbd6cfbdaa07818ee77bc175c5,Pharmacy Technician,(1) Pharmacy Technican Base + 4 option years,621399--Offices of All Other Miscellaneous Health Practitioners,225001.0,$225001  -  $250012,,,BOP-1540,Forrest City,AR,United States,Firm-Fixed-Price,Full and Open/Unrestricted,,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15B411--FCI PEKIN', 'doj_small_business_poc__name': 'Dean, Sarah', 'doj_small_business_poc__email_address': 'BOP-ADM-SmallBusinessProgram-S@bop.gov', 'doj_requirement_poc__name': 'Gary Kurtz', 'doj_requirement_poc__email_address': 'Gkurtz@bop.gov', 'category': 'Medical', 'subcategory': 'Healthcare Services', 'award_type': 'Purchase Order (PO)', 'product_service_code': 'Q517---MEDICAL- PHARMACOLOGY', 'competition_approach': 'Full_and_Open', 'contracting_solution': 'Open Market Solutions', 'contract_availability': 'Other', 'length_of_contract': 'Base Period Only', 'request_for_information_planned': 'No', 'acquisition_history': 'Re-compete Award', 'incumbent_contractor': 'Global Empire LLC', 'incumbent_contractor_piid': '15B41120A00000002', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-BOP-1540-195,03bf11cbd6cfbdaa07818ee77bc175c5,Pharmacy Technician,(1) Pharmacy Technican Base + 4 option years,621399--Offices of All Other Miscellaneous Health Practitioners,225001.0,$225001  -  $250012,,,BOP-1540,Pekin,IL,United States,Firm-Fixed-Price,Full and Open/Unrestricted,,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15B411--FCI PEKIN', 'doj_small_business_poc__name': 'Dean, Sarah', 'doj_small_business_poc__email_address': 'BOP-ADM-SmallBusinessProgram-S@bop.gov', 'doj_requirement_poc__name': 'Gary Kurtz', 'doj_requirement_poc__email_address': 'Gkurtz@bop.gov', 'category': 'Medical', 'subcategory': 'Healthcare Services', 'award_type': 'Purchase Order (PO)', 'product_service_code': 'Q517---MEDICAL- PHARMACOLOGY', 'competition_approach': 'Full_and_Open', 'contracting_solution': 'Open Market Solutions', 'contract_availability': 'Other', 'length_of_contract': 'Base Period Only', 'request_for_information_planned': 'No', 'acquisition_history': 'Re-compete Award', 'incumbent_contractor': 'Global Empire LLC', 'incumbent_contractor_piid': '15B41120A00000002', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-DEA-1524-17,a9a8c1d5dfdabd96bd65401e1f28014f,Office of Forensic Sciences [FS] - Balance Weights,(118) equipment for new lab required for laboratory analysis.,334516--Analytical Laboratory Instrument Manufacturing,850001.0,$850001  -  $900000,,,DEA-1524,Arlington,VA,United States,[TBD],[TBD],,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15DDHQ--HEADQUATERS', 'doj_small_business_poc__name': 'nan', 'doj_small_business_poc__email_address': 'nan', 'doj_requirement_poc__name': 'nan', 'doj_requirement_poc__email_address': 'nan', 'category': 'Industrial Products & Services', 'subcategory': 'Test & Measurement Supplies', 'award_type': '[TBD]', 'product_service_code': '6635---PHYSICAL PROPERTIES TESTING AND INSPECTION', 'competition_approach': '[TBD]', 'contracting_solution': '[TBD]', 'contract_availability': '[TBD]', 'length_of_contract': 'Base Period Only', 'request_for_information_planned': 'TBD', 'acquisition_history': 'New Award', 'incumbent_contractor': 'nan', 'incumbent_contractor_piid': 'nan', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-DEA-1524-13,36f3d4cb88e06555cbbdd8d9d5ffefd0,OpenLab Hardware,(9labs)   Analytical equipment required for laboratory analysis and #160; and #160;,532420--Office Machinery and Equipment Rental and Leasing,9000001.0,$9000001  -  $10000000,,,DEA-1524,Arlington,VA,United States,[TBD],[TBD],,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15DDHQ--HEADQUATERS', 'doj_small_business_poc__name': 'DEA Small Business Program', 'doj_small_business_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'doj_requirement_poc__name': 'DEA Small Business Program', 'doj_requirement_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'category': '[TBD]', 'subcategory': '[TBD]', 'award_type': '[TBD]', 'product_service_code': '7490---MISCELLANEOUS OFFICE MACHINES', 'competition_approach': '[TBD]', 'contracting_solution': '[TBD]', 'contract_availability': '[TBD]', 'length_of_contract': '[TBD]', 'request_for_information_planned': 'TBD', 'acquisition_history': 'New Award', 'incumbent_contractor': 'nan', 'incumbent_contractor_piid': 'nan', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-DEA-1524-12,9e664c60e8f779cd1e8c5e1dc73874a4,OpenLab Software,(9labs)   Analytical software required for laboratory analysis and #160; and #160;,532420--Office Machinery and Equipment Rental and Leasing,9000001.0,$9000001  -  $10000000,,,DEA-1524,Arlington,VA,United States,[TBD],[TBD],,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15DDHQ--HEADQUATERS', 'doj_small_business_poc__name': 'DEA Small Business Program', 'doj_small_business_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'doj_requirement_poc__name': 'DEA Small Business Program', 'doj_requirement_poc__email_address': 'DEASmallBusinessProgram@dea.gov', 'category': '[TBD]', 'subcategory': '[TBD]', 'award_type': '[TBD]', 'product_service_code': '7A20---IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE)', 'competition_approach': '[TBD]', 'contracting_solution': '[TBD]', 'contract_availability': '[TBD]', 'length_of_contract': '[TBD]', 'request_for_information_planned': 'TBD', 'acquisition_history': 'New Award', 'incumbent_contractor': 'nan', 'incumbent_contractor_piid': 'nan', 'solicitation_link': 'nan', 'other_information': 'nan'}"
DOJ,FY25-BOP-1540-110,a672e40aec3d0c385be77626aaee5e3d,FCC Victorville Advanced Practioner Nurse,120 DAYS TEMPORARY ADVANCED PRACTIONER NURSE,561320--Temporary Help Services,475001.0,$475001  -  $500000,,,BOP-1540,Adelanto,CA,United States,Firm-Fixed-Price,Small Business Total Set-aside,,"{'fiscal_year': '2025', 'obd': 'Not Applicable', 'contracting_office': '15B616--FCC VICTORVILLE', 'doj_small_business_poc__name': 'Dean, Sarah', 'doj_small_business_poc__email_address': 'BOP-ADM-SmallBusinessProgram-S@bop.gov', 'doj_requirement_poc__name': 'VIX-contracting-S@bo.gov', 'doj_requirement_poc__email_address': 'VIX-contracting-S@bo.gov', 'category': 'Medical', 'subcategory': 'Healthcare Services', 'award_type': '[TBD]', 'product_service_code': 'Q401---MEDICAL- NURSING', 'competition_approach': 'Total Small Business Set-Aside', 'contracting_solution': '[TBD]', 'contract_availability': 'Single Office, Board or Division', 'length_of_contract': '[TBD]', 'request_for_information_planned': 'No', 'acquisition_history': 'New Award', 'incumbent_contractor': 'nan', 'incumbent_contractor_piid': 'nan', 'solicitation_link': 'GSAEBUY', 'other_information': 'RFQ 1734598'}"
